feature,n_unique,dom_frac,cv,missing_rate,n_deviant,dev_fail_rate,enrichment,verdict
s207,2,0.9993593850096092,39.50949253027683,0.0038289725590299937,1,0.0,0.0,near-zero variance: dom_frac > 0.99 or cv < 0.01 or n_unique < 5; deviants not enriched (rescue needs n_deviant >= 5 and enrichment >= 2.0)
s208,1046,0.004484304932735426,0.8587262322226515,0.0038289725590299937,1554,0.06563706563706563,0.9889738639738639,correlated: |r| > 0.95; dropped the more-missing member of the pair
s209,1549,0.0019218449711723255,0.38309431105658,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,correlated: |r| > 0.95; dropped the more-missing member of the pair
s210,2,0.9993593850096092,39.50949253027678,0.0038289725590299937,1,0.0,0.0,near-zero variance: dom_frac > 0.99 or cv < 0.01 or n_unique < 5; deviants not enriched (rescue needs n_deviant >= 5 and enrichment >= 2.0)
s211,798,0.005184705119896306,0.47334912482840513,0.015315890236119975,1535,0.06775244299674267,1.0208469055374594,keep
s212,653,0.0064808813998703824,0.44058078148818797,0.015315890236119975,1533,0.06718851924331376,1.0123500928295448,correlated: |r| > 0.95; dropped the more-missing member of the pair
s213,681,0.0064808813998703824,0.6139678502488689,0.015315890236119975,1533,0.06784083496412263,1.0221787345075015,correlated: |r| > 0.95; dropped the more-missing member of the pair
s214,810,0.005184705119896306,0.8787564630418956,0.015315890236119975,1535,0.06775244299674267,1.0208469055374594,correlated: |r| > 0.95; dropped the more-missing member of the pair
s215,803,0.005832793259883344,0.677996048454497,0.015315890236119975,1534,0.06714471968709257,1.0116901514391736,correlated: |r| > 0.95; dropped the more-missing member of the pair
s216,823,0.005184705119896306,0.3754129968374783,0.015315890236119975,1535,0.06775244299674267,1.0208469055374594,correlated: |r| > 0.95; dropped the more-missing member of the pair
s217,728,0.005184705119896306,0.3086154447739469,0.015315890236119975,1535,0.06775244299674267,1.0208469055374594,correlated: |r| > 0.95; dropped the more-missing member of the pair
s218,836,0.004536616979909268,0.6460977666662695,0.015315890236119975,1536,0.06770833333333333,1.0201822916666667,correlated: |r| > 0.95; dropped the more-missing member of the pair
s219,1539,0.0019157088122605363,0.31033987263348256,0.0006381620931716656,1563,0.06589891234804862,0.9929191889364634,correlated: |r| > 0.95; dropped the more-missing member of the pair
s220,64,0.052733118971061095,0.5058687252763019,0.007657945118059987,1473,0.0658520027155465,0.992212387069821,correlated: |r| > 0.95; dropped the more-missing member of the pair
s221,69,0.03982300884955752,0.21589520414783642,0.8557753669432036,217,0.04608294930875576,0.6943459766040412,missing: NaN fraction > 0.5
s222,408,0.012125079770261647,0.38383016030559974,0.0,1548,0.0665374677002584,1.002540498906778,correlated: |r| > 0.95; dropped the more-missing member of the pair
s223,178,0.041480536056158264,6.341183699739735,0.0,1502,0.0692410119840213,1.0432756324900132,correlated: |r| > 0.95; dropped the more-missing member of the pair
s224,973,0.003190810465858328,0.4489828427052181,0.0,1562,0.06658130601792574,1.003201024327785,correlated: |r| > 0.95; dropped the more-missing member of the pair
s225,720,0.005277044854881266,1.19943922323373,0.03254626675175495,1508,0.06763925729442971,1.01914150173434,correlated: |r| > 0.95; dropped the more-missing member of the pair
s226,1472,0.0013192612137203166,0.41608696488102304,0.03254626675175495,1514,0.06803170409511229,1.0250546184330862,correlated: |r| > 0.95; dropped the more-missing member of the pair
s227,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s228,329,0.012779552715654952,0.5623888001494383,0.0012763241863433313,1545,0.06731391585760518,1.0142394822006473,correlated: |r| > 0.95; dropped the more-missing member of the pair
s229,292,0.0134185303514377,0.6021425634806442,0.0012763241863433313,1544,0.0667098445595855,1.005137754085293,correlated: |r| > 0.95; dropped the more-missing member of the pair
s230,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s231,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s232,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s233,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s234,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s235,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s236,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s237,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s238,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s239,93,0.03386581469648562,0.35437597250968034,0.0012763241863433313,1512,0.06613756613756613,0.996515059015059,correlated: |r| > 0.95; dropped the more-missing member of the pair
s240,80,0.03769968051118211,0.3150689538563003,0.0012763241863433313,1506,0.06573705179282868,0.9904803861477168,correlated: |r| > 0.95; dropped the more-missing member of the pair
s241,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s242,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s243,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s244,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s245,66,0.058287795992714025,14.703299273568193,0.6496490108487556,517,0.058027079303675046,0.8743118583544115,missing: NaN fraction > 0.5
s246,539,0.0036429872495446266,2.5065362831945186,0.6496490108487556,547,0.054844606946983544,0.8263605681338771,missing: NaN fraction > 0.5
s247,547,0.0036429872495446266,2.421236141232875,0.6496490108487556,547,0.054844606946983544,0.8263605681338771,missing: NaN fraction > 0.5
s248,490,0.011737089201877934,1.2530578660445686,0.4562858966177409,842,0.08432304038004751,1.270521194957062,correlated: |r| > 0.95; dropped the more-missing member of the pair
s249,426,0.008934269304403318,1.9560066598862276,0.0,1553,0.06567933032839665,0.9896106790826689,correlated: |r| > 0.95; dropped the more-missing member of the pair
s250,23,0.9859604339502234,14.805190826022502,0.0,22,0.13636363636363635,2.054632867132867,correlated: |r| > 0.95; dropped the more-missing member of the pair
s251,1566,0.0012763241863433313,0.4979187656626567,0.0,1565,0.065814696485623,0.9916502826247237,correlated: |r| > 0.95; dropped the more-missing member of the pair
s252,143,0.10721123165283983,8.745423212057856,0.0,1399,0.06433166547533953,0.9693049980755485,correlated: |r| > 0.95; dropped the more-missing member of the pair
s253,1533,0.0012763241863433313,13.854287251092629,0.0,1565,0.06645367412140575,1.0012779552715656,correlated: |r| > 0.95; dropped the more-missing member of the pair
s254,442,0.007777057679844459,0.6751255179193061,0.015315890236119975,1531,0.06662312214239059,1.0038310807415967,correlated: |r| > 0.95; dropped the more-missing member of the pair
s255,291,0.01723037651563497,0.6549526810603843,0.0,1540,0.06688311688311688,1.0077485014985015,correlated: |r| > 0.95; dropped the more-missing member of the pair
s256,1317,0.0025526483726866626,0.29796887302174707,0.0,1563,0.06653870761356366,1.0025591810620602,correlated: |r| > 0.95; dropped the more-missing member of the pair
s257,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s258,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s259,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s260,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s261,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s262,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s263,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s264,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s265,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s266,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s267,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s268,291,0.01731879409878127,0.42003070360165884,0.005105296745373325,1532,0.06788511749347259,1.022845953002611,correlated: |r| > 0.95; dropped the more-missing member of the pair
s269,333,0.008338678640153944,0.37654581547934446,0.005105296745373325,1546,0.0666235446313066,1.0038374465120907,correlated: |r| > 0.95; dropped the more-missing member of the pair
s270,330,0.010262989095574085,0.3050211883052269,0.005105296745373325,1543,0.06740116655865197,1.015554115359689,correlated: |r| > 0.95; dropped the more-missing member of the pair
s271,599,0.006402048655569782,0.28714727306557974,0.003190810465858328,1552,0.06572164948453608,0.9902483148295005,keep
s272,1559,0.0012812299807815502,0.3879235185243225,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,correlated: |r| > 0.95; dropped the more-missing member of the pair
s273,1557,0.001282051282051282,0.429499006387473,0.004467134652201659,1558,0.06611039794608473,0.9961057075145651,correlated: |r| > 0.95; dropped the more-missing member of the pair
s274,518,0.00643915003219575,0.1898030714842928,0.008934269304403318,1543,0.06675307841866494,1.005789171942769,keep
s275,518,0.00643915003219575,0.6281184303343585,0.008934269304403318,1543,0.06675307841866494,1.005789171942769,keep
s276,458,0.0103026400515132,19.434634529494357,0.008934269304403318,1537,0.06636304489264802,0.9999124167959563,keep
s277,1,1.0,,0.008934269304403318,0,,,constant: n_unique == 1
s278,512,0.008370895041854474,0.5411920203746415,0.008934269304403318,1540,0.06493506493506493,0.9783966033966034,correlated: |r| > 0.95; dropped the more-missing member of the pair
s279,22,0.15789473684210525,0.3042922898208679,0.00574345883854499,1312,0.06097560975609756,0.9187382739212008,keep
s280,541,0.007028753993610224,0.49417223421204326,0.0012763241863433313,1554,0.064993564993565,0.9792780417780419,correlated: |r| > 0.95; dropped the more-missing member of the pair
s281,246,0.014057507987220448,0.3594972820167069,0.0012763241863433313,1543,0.06740116655865197,1.015554115359689,keep
s282,227,0.01597444089456869,0.36739499986834756,0.0012763241863433313,1540,0.06623376623376623,0.9979645354645355,keep
s283,114,0.022364217252396165,1.4819070003284431,0.0012763241863433313,1530,0.0673202614379085,1.0143350930115635,correlated: |r| > 0.95; dropped the more-missing member of the pair
s284,1515,0.0019169329073482429,2.0914253503350815,0.0012763241863433313,1562,0.06658130601792574,1.003201024327785,correlated: |r| > 0.95; dropped the more-missing member of the pair
s285,1,1.0,,0.0019144862795149968,0,,,constant: n_unique == 1
s286,1527,0.0019181585677749361,0.4542526935848241,0.0019144862795149968,1561,0.06598334401024984,0.9941913467698222,keep
s287,1540,0.0012787723785166241,2.291969112080254,0.0019144862795149968,1562,0.06658130601792574,1.003201024327785,correlated: |r| > 0.95; dropped the more-missing member of the pair
s288,1076,0.005115089514066497,20.097290411395015,0.0019144862795149968,1556,0.06683804627249357,1.0070694087403598,correlated: |r| > 0.95; dropped the more-missing member of the pair
s289,87,0.034526854219948847,0.748305746263735,0.0019144862795149968,1510,0.06754966887417219,1.0177916454406521,correlated: |r| > 0.95; dropped the more-missing member of the pair
s290,1522,0.0019181585677749361,0.6270828357249258,0.0019144862795149968,1561,0.06662395900064061,1.0038436899423446,correlated: |r| > 0.95; dropped the more-missing member of the pair
s291,324,0.012845215157353885,2.195525155230561,0.006381620931716656,1537,0.06571242680546518,0.9901093538861918,correlated: |r| > 0.95; dropped the more-missing member of the pair
s292,354,0.013401403956604978,1.2821704477145024,0.0,1546,0.06403622250970246,0.964853468006767,correlated: |r| > 0.95; dropped the more-missing member of the pair
s293,92,0.028985507246376812,0.7933794175260439,0.9119336311423102,134,0.05970149253731343,0.899540757749713,missing: NaN fraction > 0.5
s294,138,0.007246376811594203,0.41034721637096544,0.9119336311423102,137,0.058394160583941604,0.879842784952274,missing: NaN fraction > 0.5
s295,1562,0.0012779552715654952,1.1872388355980854,0.0012763241863433313,1563,0.06589891234804862,0.9929191889364634,keep
s296,1561,0.0012779552715654952,1.1206786169099052,0.0012763241863433313,1563,0.06589891234804862,0.9929191889364634,keep
s297,1565,0.0006389776357827476,1.0510225355314402,0.0012763241863433313,1564,0.06585677749360613,0.9922843301200078,keep
s298,1559,0.003194888178913738,1.3773634706642357,0.0012763241863433313,1560,0.06602564102564103,0.9948286489151874,keep
s299,725,0.006389776357827476,1.0065887983464161,0.0012763241863433313,1555,0.06623794212218649,0.9980274548602522,keep
s300,626,0.007028753993610224,2.170769013972046,0.0012763241863433313,1554,0.06628056628056628,0.9986696861696862,correlated: |r| > 0.95; dropped the more-missing member of the pair
s301,967,0.005111821086261981,1.8511209037326577,0.0012763241863433313,1557,0.06615285806037251,0.9967454671211896,keep
s302,1134,0.0044728434504792336,0.36475654222466086,0.0012763241863433313,1558,0.06611039794608473,0.9961057075145651,keep
s303,569,0.0076677316293929714,0.4896932319243503,0.0012763241863433313,1553,0.06632324533161622,0.9993127445638714,keep
s304,509,0.0076677316293929714,0.35967361125789593,0.0012763241863433313,1553,0.06632324533161622,0.9993127445638714,keep
s305,1105,0.003194888178913738,0.4911351633717257,0.0012763241863433313,1560,0.06602564102564103,0.9948286489151874,correlated: |r| > 0.95; dropped the more-missing member of the pair
s306,314,0.01277139208173691,0.2166245778474857,0.0006381620931716656,1546,0.0646830530401035,0.9745994626330979,correlated: |r| > 0.95; dropped the more-missing member of the pair
s307,262,0.012132822477650063,0.5223844079076848,0.0006381620931716656,1547,0.06658047834518423,1.0031885535279201,correlated: |r| > 0.95; dropped the more-missing member of the pair
s308,286,0.009578544061302681,0.21305805967642985,0.0006381620931716656,1551,0.0670535138620245,1.0103159252095424,correlated: |r| > 0.95; dropped the more-missing member of the pair
s309,293,0.010217113665389528,0.15380506145168385,0.0006381620931716656,1550,0.06516129032258064,0.9818052109181141,correlated: |r| > 0.95; dropped the more-missing member of the pair
s310,290,0.009578544061302681,0.21307660477652918,0.0006381620931716656,1551,0.0670535138620245,1.0103159252095424,correlated: |r| > 0.95; dropped the more-missing member of the pair
s311,310,0.008939974457215836,0.14260735325732835,0.0006381620931716656,1552,0.0663659793814433,0.9999566316415543,correlated: |r| > 0.95; dropped the more-missing member of the pair
s312,276,0.012132822477650063,0.2958177163254515,0.0006381620931716656,1547,0.06658047834518423,1.0031885535279201,correlated: |r| > 0.95; dropped the more-missing member of the pair
s313,307,0.010217113665389528,0.7329905650264121,0.0006381620931716656,1550,0.06580645161290323,0.9915260545905709,correlated: |r| > 0.95; dropped the more-missing member of the pair
s314,1,1.0,,0.015315890236119975,0,,,constant: n_unique == 1
s315,1,1.0,,0.015315890236119975,0,,,constant: n_unique == 1
s316,1,1.0,,0.0006381620931716656,0,,,constant: n_unique == 1
s317,1533,0.0019157088122605363,0.17042548100481536,0.0006381620931716656,1563,0.06525911708253358,0.9832791968108666,keep
s318,1160,0.0038314176245210726,0.4193519628799476,0.0006381620931716656,1560,0.06538461538461539,0.9851701183431953,correlated: |r| > 0.95; dropped the more-missing member of the pair
s319,1535,0.001277139208173691,0.38131623672435383,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,correlated: |r| > 0.95; dropped the more-missing member of the pair
s320,1550,0.001277139208173691,0.27527145832977407,0.0006381620931716656,1564,0.06585677749360613,0.9922843301200078,correlated: |r| > 0.95; dropped the more-missing member of the pair
s321,550,0.007662835249042145,0.7397019774943823,0.0006381620931716656,1554,0.06628056628056628,0.9986696861696862,correlated: |r| > 0.95; dropped the more-missing member of the pair
s322,1511,0.001277139208173691,0.9351808420206191,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,correlated: |r| > 0.95; dropped the more-missing member of the pair
s323,1,1.0,,0.0006381620931716656,0,,,constant: n_unique == 1
s324,1536,0.0019157088122605363,0.4670245282807219,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,correlated: |r| > 0.95; dropped the more-missing member of the pair
s325,1560,0.001277139208173691,0.49623194888428024,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep
s326,1,1.0,,0.0006381620931716656,0,,,constant: n_unique == 1
s327,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s328,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s329,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s330,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s331,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s332,313,0.016634676903390915,0.7620219469768997,0.0025526483726866626,1537,0.06701366297983084,1.0097154797057206,correlated: |r| > 0.95; dropped the more-missing member of the pair
s333,1517,0.001282051282051282,2.1766953772162885,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,correlated: |r| > 0.95; dropped the more-missing member of the pair
s334,1527,0.0012812299807815502,0.5475418790613972,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,correlated: |r| > 0.95; dropped the more-missing member of the pair
s335,1145,0.003843689942344651,1.0268387941703487,0.0038289725590299937,1555,0.06688102893890675,1.0077170418006431,correlated: |r| > 0.95; dropped the more-missing member of the pair
s336,1526,0.0012812299807815502,1.6870979896686396,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s337,1532,0.001282051282051282,0.7760713914313171,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep
s338,1517,0.001282051282051282,0.7301603604629098,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep
s339,1520,0.001282051282051282,1.858394534156614,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep
s340,1543,0.0019218449711723255,0.6511662024879677,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,correlated: |r| > 0.95; dropped the more-missing member of the pair
s341,761,0.0064061499039077515,17.837484840090223,0.0038289725590299937,1551,0.0670535138620245,1.0103159252095424,keep
s342,1517,0.0019218449711723255,1.3425242422172452,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,correlated: |r| > 0.95; dropped the more-missing member of the pair
s343,2,0.9993593850096092,39.5094925302768,0.0038289725590299937,1,0.0,0.0,near-zero variance: dom_frac > 0.99 or cv < 0.01 or n_unique < 5; deviants not enriched (rescue needs n_deviant >= 5 and enrichment >= 2.0)
s344,1541,0.0012812299807815502,0.8666319122059183,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,correlated: |r| > 0.95; dropped the more-missing member of the pair
s345,1551,0.0012812299807815502,0.3831315433967214,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s346,767,0.00258732212160414,2.2005702816993535,0.5067007019783025,771,0.08819714656290532,1.3288935448468524,missing: NaN fraction > 0.5
s347,762,0.00258732212160414,2.9595964943149586,0.5067007019783025,771,0.08819714656290532,1.3288935448468524,missing: NaN fraction > 0.5
s348,2,0.9993593850096092,39.50949253027684,0.0038289725590299937,1,0.0,0.0,near-zero variance: dom_frac > 0.99 or cv < 0.01 or n_unique < 5; deviants not enriched (rescue needs n_deviant >= 5 and enrichment >= 2.0)
s349,357,0.01101749837977965,0.48015153542362327,0.015315890236119975,1526,0.0674967234600262,1.016993900594818,keep
s350,373,0.009721322099805573,0.4198918275546731,0.015315890236119975,1528,0.06609947643979057,0.9959411498187676,keep
s351,435,0.011665586519766688,0.6174299384547534,0.015315890236119975,1525,0.06819672131147542,1.0275409836065574,keep
s352,499,0.0064808813998703824,0.8904689003598975,0.015315890236119975,1533,0.06718851924331376,1.0123500928295448,keep
s353,354,0.01101749837977965,0.5633371550418454,0.015315890236119975,1526,0.06815203145478375,1.026867627785059,keep
s354,563,0.007777057679844459,0.3843062566676384,0.015315890236119975,1531,0.06792945787067277,1.0235140431090792,keep
s355,486,0.007777057679844459,0.3117268005746907,0.015315890236119975,1531,0.06662312214239059,1.0038310807415967,keep
s356,572,0.005832793259883344,0.6457640790326821,0.015315890236119975,1534,0.06714471968709257,1.0116901514391736,keep
s357,1473,0.001277139208173691,0.2979432325674534,0.0006381620931716656,1564,0.06585677749360613,0.9922843301200078,keep
s358,28,0.13311897106109324,0.5015049657459213,0.007657945118059987,1348,0.06899109792284866,1.0395101004336909,correlated: |r| > 0.95; dropped the more-missing member of the pair
s359,20,0.13274336283185842,0.1615720353035947,0.8557753669432036,196,0.05612244897959184,0.8456142072213502,missing: NaN fraction > 0.5
s360,215,0.018506700701978303,0.3596963644336833,0.0,1538,0.06566970091027308,0.989465589676903,correlated: |r| > 0.95; dropped the more-missing member of the pair
s361,97,0.11295469049138482,6.792360164271744,0.0,1390,0.0683453237410072,1.0297800221361373,correlated: |r| > 0.95; dropped the more-missing member of the pair
s362,972,0.003190810465858328,0.42708660158385525,0.0,1562,0.06658130601792574,1.003201024327785,correlated: |r| > 0.95; dropped the more-missing member of the pair
s363,389,0.013192612137203167,1.177400568319432,0.03254626675175495,1496,0.06684491978609626,1.0071729740847388,keep
s364,1516,0.0006596306068601583,0.4164229392008604,0.03254626675175495,1515,0.06798679867986798,1.0243780147245494,correlated: |r| > 0.95; dropped the more-missing member of the pair
s365,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s366,120,0.03578274760383387,0.5109155983531158,0.0012763241863433313,1509,0.06626905235255136,0.9984962022735383,keep
s367,107,0.04281150159744409,0.4949007577257927,0.0012763241863433313,1498,0.06475300400534045,0.9756534353496971,keep
s368,113,0.048046124279308135,0.7153129437319977,0.0038289725590299937,1486,0.06662180349932706,1.0038112123408223,keep
s369,97,0.04868673926969891,0.6642289763794087,0.0038289725590299937,1485,0.06531986531986532,0.9841945091945092,keep
s370,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s371,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s372,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s373,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s374,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s375,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s376,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s377,36,0.09137380191693291,0.3337954989862846,0.0012763241863433313,1422,0.06751054852320675,1.0172022070756248,keep
s378,31,0.10287539936102237,0.2970202551142607,0.0012763241863433313,1404,0.0641025641025641,0.965853057199211,keep
s379,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s380,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s381,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s382,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s383,29,0.15482695810564662,14.646552381026707,0.6496490108487556,464,0.05603448275862069,0.8442887931034483,missing: NaN fraction > 0.5
s384,525,0.00546448087431694,2.478596888717085,0.6496490108487556,546,0.054945054945054944,0.8278740490278952,missing: NaN fraction > 0.5
s385,536,0.0036429872495446266,2.464842391817957,0.6496490108487556,547,0.054844606946983544,0.8263605681338771,missing: NaN fraction > 0.5
s386,232,0.025821596244131457,1.2571658631819043,0.4562858966177409,830,0.0855421686746988,1.2888901760889713,keep
s387,191,0.019783024888321635,1.8703687787036305,0.0,1536,0.06575520833333333,0.9907539563301282,correlated: |r| > 0.95; dropped the more-missing member of the pair
s388,22,0.9859604339502234,14.707086440769642,0.0,22,0.13636363636363635,2.054632867132867,keep
s389,1564,0.0012763241863433313,0.4900286890531908,0.0,1565,0.06645367412140575,1.0012779552715656,correlated: |r| > 0.95; dropped the more-missing member of the pair
s390,92,0.31652839821314616,8.82876162445257,0.0,1071,0.06909430438842204,1.0410651440063206,correlated: |r| > 0.95; dropped the more-missing member of the pair
s391,1458,0.0019144862795149968,14.195737299698338,0.0,1564,0.06649616368286446,1.001918158567775,correlated: |r| > 0.95; dropped the more-missing member of the pair
s392,183,0.01814646791963707,0.6149791005948821,0.015315890236119975,1515,0.066006600660066,0.9945417618684945,correlated: |r| > 0.95; dropped the more-missing member of the pair
s393,109,0.042118698149329926,0.6520368135557603,0.0,1501,0.06595602931379081,0.993779787833752,correlated: |r| > 0.95; dropped the more-missing member of the pair
s394,953,0.004467134652201659,0.2866529304027394,0.0,1560,0.06666666666666667,1.0044871794871795,correlated: |r| > 0.95; dropped the more-missing member of the pair
s395,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s396,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s397,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s398,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s399,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s400,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s401,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s402,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s403,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s404,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s405,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s406,228,0.01860166773572803,0.44317950666791656,0.005105296745373325,1530,0.06797385620915032,1.0241830065359476,correlated: |r| > 0.95; dropped the more-missing member of the pair
s407,335,0.006414368184733804,0.4204048680156288,0.005105296745373325,1549,0.06649451258876694,1.001893281024979,correlated: |r| > 0.95; dropped the more-missing member of the pair
s408,331,0.007055805003207184,0.2960324116493823,0.005105296745373325,1548,0.06718346253229975,1.0122739018087856,keep
s409,593,0.006402048655569782,0.4827093331559332,0.003190810465858328,1552,0.06572164948453608,0.9902483148295005,keep
s410,1548,0.0012812299807815502,0.38792059510535365,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s411,1545,0.001282051282051282,0.43068162718603076,0.004467134652201659,1558,0.06611039794608473,0.9961057075145651,keep
s412,509,0.0070830650354153256,0.2108012104607156,0.008934269304403318,1542,0.06744487678339818,1.01621271076524,keep
s413,518,0.00643915003219575,0.5956919260972374,0.008934269304403318,1543,0.06675307841866494,1.005789171942769,keep
s414,518,0.00643915003219575,1.8470712516440617,0.008934269304403318,1543,0.06675307841866494,1.005789171942769,keep
s415,1,1.0,,0.008934269304403318,0,,,constant: n_unique == 1
s416,513,0.00643915003219575,0.5969839729267202,0.008934269304403318,1543,0.06675307841866494,1.005789171942769,keep
s417,510,0.006418485237483954,0.30415016286551605,0.00574345883854499,1548,0.0665374677002584,1.002540498906778,keep
s418,1551,0.0019169329073482429,0.4950020703960961,0.0012763241863433313,1562,0.06594110115236876,0.9935548606323255,keep
s419,1051,0.3271565495207668,0.8983487458535387,0.0012763241863433313,1053,0.06172839506172839,0.9300807217473884,keep
s420,851,0.4549520766773163,1.053022142305532,0.0012763241863433313,853,0.07620164126611957,1.1481535756154748,keep
s421,1514,0.0019169329073482429,1.678887156687282,0.0012763241863433313,1562,0.06658130601792574,1.003201024327785,keep
s422,1534,0.0012779552715654952,1.6562022473628024,0.0012763241863433313,1563,0.06653870761356366,1.0025591810620602,keep
s423,1,1.0,,0.0019144862795149968,0,,,constant: n_unique == 1
s424,1563,0.0012787723785166241,0.4197366174569777,0.0019144862795149968,1562,0.06658130601792574,1.003201024327785,keep
s425,1529,0.0012787723785166241,1.90783444757472,0.0019144862795149968,1562,0.06658130601792574,1.003201024327785,keep
s426,1540,0.0012787723785166241,3.4221080483912134,0.0019144862795149968,1562,0.06594110115236876,0.9935548606323255,correlated: |r| > 0.95; dropped the more-missing member of the pair
s427,1481,0.0019181585677749361,0.8069165043158834,0.0019144862795149968,1561,0.06662395900064061,1.0038436899423446,keep
s428,1538,0.0012787723785166241,0.7495734562937397,0.0019144862795149968,1562,0.06658130601792574,1.003201024327785,correlated: |r| > 0.95; dropped the more-missing member of the pair
s429,404,0.006422607578676943,2.5191580912965623,0.006381620931716656,1547,0.06528765352294764,0.9837091641390285,keep
s430,1542,0.0019144862795149968,1.5425771033184281,0.0,1564,0.06649616368286446,1.001918158567775,keep
s431,1551,0.0044728434504792336,1.957489270664265,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,correlated: |r| > 0.95; dropped the more-missing member of the pair
s432,1553,0.0044728434504792336,1.6278249921920493,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,keep
s433,1503,0.03642172523961661,1.2699176948055637,0.0012763241863433313,1508,0.0656498673740053,0.9891667516833299,keep
s434,1371,0.1194888178913738,1.0985774349577935,0.0012763241863433313,1378,0.0660377358490566,0.9950108853410741,keep
s435,1537,0.0044728434504792336,2.314984406426435,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,correlated: |r| > 0.95; dropped the more-missing member of the pair
