feature,t,value,mr,ewma,ewma_lcl,ewma_ucl,r1,r2,r3,r4
s130,1108,-1.797,0.803,-2.38684,-0.773191,0.489391,False,True,True,True
s130,1109,-2.505,0.708,-2.41047,-0.773191,0.489391,True,True,True,True
s130,1110,-2.553,0.048,-2.43898,-0.773191,0.489391,True,True,True,True
s130,1111,-2.6,0.047,-2.47118,-0.773191,0.489391,True,True,True,True
s130,1112,-3.025,0.425,-2.58195,-0.773191,0.489391,True,True,True,True
s130,1113,-2.6,0.425,-2.58556,-0.773191,0.489391,True,True,True,True
s130,1114,-2.553,0.047,-2.57905,-0.773191,0.489391,True,True,True,True
s130,1115,-3.025,0.472,-2.66824,-0.773191,0.489391,True,True,True,True
s130,1116,-1.939,1.086,-2.52239,-0.773191,0.489391,False,True,True,True
s130,1117,-2.505,0.566,-2.51891,-0.773191,0.489391,True,True,True,True
s130,1118,-2.08,0.425,-2.43113,-0.773191,0.489391,True,True,True,True
s130,1119,-2.458,0.378,-2.4365,-0.773191,0.489391,True,True,True,True
s130,1120,-2.317,0.141,-2.4126,-0.773191,0.489391,True,True,True,True
s130,1121,-2.458,0.141,-2.42168,-0.773191,0.489391,True,True,True,True
s130,1122,-3.072,0.614,-2.55175,-0.773191,0.489391,True,True,True,True
s130,1123,-2.08,0.992,-2.4574,-0.773191,0.489391,True,True,True,True
s130,1124,-2.08,0,-2.38192,-0.773191,0.489391,True,True,True,True
s130,1125,-3.025,0.945,-2.51053,-0.773191,0.489391,True,True,True,True
s130,1126,-2.505,0.52,-2.50943,-0.773191,0.489391,True,True,True,True
s130,1127,-3.072,0.567,-2.62194,-0.773191,0.489391,True,True,True,True
s130,1128,-2.458,0.614,-2.58915,-0.773191,0.489391,True,True,True,True
s130,1129,-2.647,0.189,-2.60072,-0.773191,0.489391,True,True,True,True
s130,1130,-1.939,0.708,-2.46838,-0.773191,0.489391,False,True,True,True
s130,1131,-2.458,0.519,-2.4663,-0.773191,0.489391,True,True,True,True
s130,1132,-2.08,0.378,-2.38904,-0.773191,0.489391,True,True,True,True
s130,1133,-2.458,0.378,-2.40283,-0.773191,0.489391,True,True,True,True
s130,1134,-1.797,0.661,-2.28167,-0.773191,0.489391,False,True,True,True
s130,1135,-2.175,0.378,-2.26033,-0.773191,0.489391,True,True,True,True
s130,1136,-2.08,0.095,-2.22427,-0.773191,0.489391,True,True,True,True
s130,1137,-2.6,0.52,-2.29941,-0.773191,0.489391,True,True,True,True
s130,1138,-2.317,0.283,-2.30293,-0.773191,0.489391,True,True,True,True
s130,1139,-3.025,0.708,-2.44734,-0.773191,0.489391,True,True,True,True
s130,1140,-2.6,0.425,-2.47788,-0.773191,0.489391,True,True,True,True
s130,1141,-1.939,0.661,-2.3701,-0.773191,0.489391,False,True,True,True
s130,1142,-2.789,0.85,-2.45388,-0.773191,0.489391,True,True,True,True
s130,1143,-2.553,0.236,-2.4737,-0.773191,0.489391,True,True,True,True
s130,1144,-2.08,0.473,-2.39496,-0.773191,0.489391,True,True,True,True
s130,1145,-2.458,0.378,-2.40757,-0.773191,0.489391,True,True,True,True
s130,1146,-2.08,0.378,-2.34206,-0.773191,0.489391,True,True,True,True
s130,1147,-2.458,0.378,-2.36525,-0.773191,0.489391,True,True,True,True
s130,1148,-2.789,0.331,-2.45,-0.773191,0.489391,True,True,True,True
s130,1149,0.0473,2.8363,-1.95054,-0.773191,0.489391,False,False,False,False
s130,1150,-3.072,3.1193,-2.17483,-0.773191,0.489391,True,True,True,False
s130,1151,-2.789,0.283,-2.29766,-0.773191,0.489391,True,True,True,False
s130,1152,-2.647,0.142,-2.36753,-0.773191,0.489391,True,True,True,False
s130,1153,-2.647,0,-2.42342,-0.773191,0.489391,True,True,True,False
s130,1154,-1.986,0.661,-2.33594,-0.773191,0.489391,False,True,True,False
s130,1155,-2.647,0.661,-2.39815,-0.773191,0.489391,True,True,True,False
s130,1156,-2.647,0,-2.44792,-0.773191,0.489391,True,True,True,False
s130,1157,0.0473,2.6943,-1.94888,-0.773191,0.489391,False,False,False,False
s130,1158,0.0473,0,-1.54964,-0.773191,0.489391,False,False,False,False
s130,1159,-2.789,2.8363,-1.79751,-0.773191,0.489391,True,False,False,False
s130,1160,-2.553,0.236,-1.94861,-0.773191,0.489391,True,True,False,False
s130,1161,-2.789,0.236,-2.11669,-0.773191,0.489391,True,True,False,False
s130,1162,-2.458,0.331,-2.18495,-0.773191,0.489391,True,True,True,False
s130,1163,-1.986,0.472,-2.14516,-0.773191,0.489391,False,True,True,False
s130,1164,-2.033,0.047,-2.12273,-0.773191,0.489391,False,True,True,False
s130,1165,-2.647,0.614,-2.22758,-0.773191,0.489391,True,True,True,False
s130,1166,-2.694,0.047,-2.32087,-0.773191,0.489391,True,True,True,True
s130,1167,-2.033,0.661,-2.26329,-0.773191,0.489391,False,True,True,True
s130,1168,-2.694,0.661,-2.34943,-0.773191,0.489391,True,True,True,True
s130,1169,0.0473,2.7413,-1.87009,-0.773191,0.489391,False,False,False,False
s130,1170,-2.033,2.0803,-1.90267,-0.773191,0.489391,False,True,True,False
s130,1171,-2.789,0.756,-2.07994,-0.773191,0.489391,True,True,True,False
s130,1172,-2.694,0.095,-2.20275,-0.773191,0.489391,True,True,True,False
s130,1173,-1.655,1.039,-2.0932,-0.773191,0.489391,False,True,True,False
s130,1174,0,1.655,-1.67456,-0.773191,0.489391,False,False,False,False
s130,1175,-2.222,2.222,-1.78405,-0.773191,0.489391,True,True,True,False
s130,1176,-2.222,0,-1.87164,-0.773191,0.489391,True,True,True,False
s130,1177,-2.222,0,-1.94171,-0.773191,0.489391,True,True,True,False
s130,1178,-2.458,0.236,-2.04497,-0.773191,0.489391,True,True,True,False
s130,1179,-2.222,0.236,-2.08037,-0.773191,0.489391,True,True,True,False
s130,1180,-2.128,0.094,-2.0899,-0.773191,0.489391,True,True,True,False
s130,1181,-2.033,0.095,-2.07852,-0.773191,0.489391,False,True,True,False
s130,1182,-2.742,0.709,-2.21122,-0.773191,0.489391,True,True,True,True
s130,1183,-2.694,0.048,-2.30777,-0.773191,0.489391,True,True,True,True
s130,1184,-1.088,1.606,-2.06382,-0.773191,0.489391,False,False,True,True
s130,1185,-2.742,1.654,-2.19945,-0.773191,0.489391,True,True,True,True
s130,1186,-2.222,0.52,-2.20396,-0.773191,0.489391,True,True,True,True
s130,1187,-2.694,0.472,-2.30197,-0.773191,0.489391,True,True,True,True
s130,1188,-1.939,0.755,-2.22938,-0.773191,0.489391,False,True,True,True
s130,1189,-2.742,0.803,-2.3319,-0.773191,0.489391,True,True,True,True
s130,1190,0.0473,2.7893,-1.85606,-0.773191,0.489391,False,False,False,False
s130,1191,-2.033,2.0803,-1.89145,-0.773191,0.489391,False,True,True,False
s130,1192,0,2.033,-1.51316,-0.773191,0.489391,False,False,False,False
s130,1193,-2.6,2.6,-1.73053,-0.773191,0.489391,True,True,False,False
s130,1194,-2.742,0.142,-1.93282,-0.773191,0.489391,True,True,False,False
s130,1195,-1.088,1.654,-1.76386,-0.773191,0.489391,False,False,True,False
s130,1196,-2.6,1.512,-1.93109,-0.773191,0.489391,True,True,True,False
s130,1197,-2.128,0.472,-1.97047,-0.773191,0.489391,True,True,True,False
s130,1198,-2.08,0.048,-1.99238,-0.773191,0.489391,True,True,True,False
s130,1199,-2.789,0.709,-2.1517,-0.773191,0.489391,True,True,True,False
s130,1200,0.0473,2.8363,-1.7119,-0.773191,0.489391,False,False,False,False
s130,1201,-2.694,2.7413,-1.90832,-0.773191,0.489391,True,True,True,False
s130,1202,-2.742,0.048,-2.07506,-0.773191,0.489391,True,True,True,False
s130,1203,0.0473,2.7893,-1.65058,-0.773191,0.489391,False,False,False,False
s130,1204,-2.789,2.8363,-1.87827,-0.773191,0.489391,True,True,False,False
s130,1205,-3.072,0.283,-2.11701,-0.773191,0.489391,True,True,True,False
s130,1206,-2.553,0.519,-2.20421,-0.773191,0.489391,True,True,True,False
s130,1207,-2.789,0.236,-2.32117,-0.773191,0.489391,True,True,True,False
s130,1208,-2.317,0.472,-2.32034,-0.773191,0.489391,True,True,True,False
s130,1209,-2.694,0.377,-2.39507,-0.773191,0.489391,True,True,True,False
s130,1210,-2.128,0.566,-2.34165,-0.773191,0.489391,True,True,True,False
s130,1211,-1.939,0.189,-2.26112,-0.773191,0.489391,False,True,True,True
s130,1212,-0.2365,1.7025,-1.8562,-0.773191,0.489391,False,False,False,True
s130,1213,-0.2365,0,-1.53226,-0.773191,0.489391,False,False,False,True
s130,1214,-0.2365,0,-1.27311,-0.773191,0.489391,False,False,False,True
s130,1215,-0.2365,0,-1.06579,-0.773191,0.489391,False,False,False,True
s130,1216,-0.2365,0,-0.899929,-0.773191,0.489391,False,False,False,True
s130,1217,0,0.2365,-0.719943,-0.773191,0.489391,False,False,False,False
s130,1218,-0.2365,0.2365,-0.623254,-0.773191,0.489391,False,False,False,False
s130,1219,-3.072,2.8355,-1.113,-0.773191,0.489391,True,False,False,False
s130,1220,0,3.072,-0.890403,-0.773191,0.489391,False,False,False,False
s130,1221,0.2838,0.2838,-0.655562,-0.773191,0.489391,False,False,False,False
s130,1222,0.2838,0,-0.46769,-0.773191,0.489391,False,False,False,False
s130,1223,0.2838,0,-0.317392,-0.773191,0.489391,False,False,False,False
s130,1224,0.9934,0.7096,-0.0552335,-0.773191,0.489391,False,False,False,False
s130,1225,0.9934,0,0.154493,-0.773191,0.489391,False,False,False,False
s130,1226,0.9934,0,0.322275,-0.773191,0.489391,False,False,False,False
s130,1227,0.2838,0.7096,0.31458,-0.773191,0.489391,False,False,False,True
s130,1228,-0.1419,0.4257,0.223284,-0.773191,0.489391,False,False,False,False
s130,1229,-0.1419,0,0.150247,-0.773191,0.489391,False,False,False,False
s130,1230,-0.1419,0,0.0918176,-0.773191,0.489391,False,False,False,False
s130,1231,0.9934,1.1353,0.272134,-0.773191,0.489391,False,False,False,False
s130,1232,0.2838,0.7096,0.274467,-0.773191,0.489391,False,False,False,False
s130,1233,-0.1419,0.4257,0.191194,-0.773191,0.489391,False,False,False,False
s130,1234,0.2838,0.4257,0.209715,-0.773191,0.489391,False,False,False,False
s130,1235,1.513,1.2292,0.470372,-0.773191,0.489391,False,False,False,False
s130,1236,-0.1419,1.6549,0.347918,-0.773191,0.489391,False,False,False,False
s130,1237,-0.1419,0,0.249954,-0.773191,0.489391,False,False,False,False
s130,1238,0.9934,1.1353,0.398643,-0.773191,0.489391,False,False,False,False
s130,1239,-0.1419,1.1353,0.290535,-0.773191,0.489391,False,False,False,False
s130,1240,-0.1419,0,0.204048,-0.773191,0.489391,False,False,False,False
s130,1241,0.9934,1.1353,0.361918,-0.773191,0.489391,False,False,False,False
s130,1242,0.2838,0.7096,0.346295,-0.773191,0.489391,False,False,False,False
s130,1243,1.419,1.1352,0.560836,-0.773191,0.489391,False,False,False,False
s130,1244,1.419,0,0.732468,-0.773191,0.489391,False,True,False,False
s130,1245,-2.033,3.452,0.179375,-0.773191,0.489391,False,False,False,False
s130,1246,0.5204,2.5534,0.24758,-0.773191,0.489391,False,False,False,False
s130,1247,1.419,0.8986,0.481864,-0.773191,0.489391,False,False,True,False
s130,1248,1.419,0,0.669291,-0.773191,0.489391,False,True,True,False
s130,1249,1.419,0,0.819233,-0.773191,0.489391,False,True,True,False
s130,1250,1.513,0.094,0.957986,-0.773191,0.489391,False,True,True,False
s130,1251,1.419,0.094,1.05019,-0.773191,0.489391,False,True,True,False
s130,1252,1.513,0.094,1.14275,-0.773191,0.489391,False,True,True,False
s130,1253,0.5204,0.9926,1.01828,-0.773191,0.489391,False,False,True,True
s130,1254,0.5204,0,0.918705,-0.773191,0.489391,False,False,True,True
s130,1255,0.5204,0,0.839044,-0.773191,0.489391,False,False,True,True
s130,1256,1.419,0.8986,0.955035,-0.773191,0.489391,False,False,True,True
s130,1257,0.5204,0.8986,0.868108,-0.773191,0.489391,False,False,True,True
s130,1258,-0.5204,1.0408,0.590406,-0.773191,0.489391,False,False,False,False
s130,1259,0.5204,1.0408,0.576405,-0.773191,0.489391,False,False,True,False
s130,1260,-0.5204,1.0408,0.357044,-0.773191,0.489391,False,False,False,False
s130,1261,1.419,1.9394,0.569435,-0.773191,0.489391,False,False,False,False
s130,1262,0.5204,0.8986,0.559628,-0.773191,0.489391,False,False,False,False
s130,1263,1.419,0.8986,0.731503,-0.773191,0.489391,False,True,True,False
s130,1264,1.419,0,0.869002,-0.773191,0.489391,False,True,True,False
s130,1265,1.419,0,0.979002,-0.773191,0.489391,False,True,True,False
s130,1266,1.419,0,1.067,-0.773191,0.489391,False,True,True,False
s130,1267,0.5204,0.8986,0.957681,-0.773191,0.489391,False,False,True,False
s130,1268,0.5204,0,0.870225,-0.773191,0.489391,False,False,True,True
s130,1269,0.9461,0.4257,0.8854,-0.773191,0.489391,False,False,True,True
s130,1270,-0.7569,1.703,0.55694,-0.773191,0.489391,False,False,False,False
s130,1271,-0.7569,0,0.294172,-0.773191,0.489391,False,False,False,False
s130,1272,-1.83,1.0731,-0.130662,-0.773191,0.489391,False,False,False,False
s130,1273,2.458,4.288,0.38707,-0.773191,0.489391,True,False,False,False
s130,1274,2.458,0,0.801256,-0.773191,0.489391,True,True,False,False
s130,1275,2.458,0,1.1326,-0.773191,0.489391,True,True,False,False
s130,1276,2.458,0,1.39768,-0.773191,0.489391,True,True,True,False
s130,1277,2.458,0,1.60975,-0.773191,0.489391,True,True,True,False
s130,1278,1.419,1.039,1.5716,-0.773191,0.489391,False,True,True,False
s130,1279,-1.83,3.249,0.891278,-0.773191,0.489391,False,False,False,False
s130,1280,-1.83,0,0.347023,-0.773191,0.489391,False,True,False,False
s130,1281,-0.5204,1.3096,0.173538,-0.773191,0.489391,False,False,False,False
s130,1282,-1.83,1.3096,-0.22717,-0.773191,0.489391,False,True,False,False
s130,1283,0.9461,2.7761,0.00748432,-0.773191,0.489391,False,False,False,False
s130,1284,-0.5204,1.4665,-0.0980925,-0.773191,0.489391,False,False,False,False
s130,1285,0.9461,1.4665,0.110746,-0.773191,0.489391,False,False,False,False
s130,1286,-0.5204,1.4665,-0.0154832,-0.773191,0.489391,False,False,False,False
s130,1287,0.1419,0.6623,0.0159934,-0.773191,0.489391,False,False,False,False
s130,1288,-0.9934,1.1353,-0.185885,-0.773191,0.489391,False,False,False,False
s130,1289,-0.5204,0.473,-0.252788,-0.773191,0.489391,False,False,False,False
s130,1290,-0.9934,0.473,-0.400911,-0.773191,0.489391,False,False,False,False
s130,1291,-0.9934,0,-0.519408,-0.773191,0.489391,False,False,False,False
s130,1292,0.9461,1.9395,-0.226307,-0.773191,0.489391,False,False,False,False
s130,1293,0.9461,0,0.00817459,-0.773191,0.489391,False,False,False,False
s130,1294,-1.83,2.7761,-0.35946,-0.773191,0.489391,False,False,False,False
s130,1295,0.1419,1.9719,-0.259188,-0.773191,0.489391,False,False,False,False
s130,1296,-0.5204,0.6623,-0.311431,-0.773191,0.489391,False,False,False,False
s130,1297,0.9461,1.4665,-0.0599245,-0.773191,0.489391,False,False,False,False
s130,1298,0.1419,0.8042,-0.0195596,-0.773191,0.489391,False,False,False,False
s130,1299,-0.7569,0.8988,-0.167028,-0.773191,0.489391,False,False,False,False
s130,1300,-1.83,1.0731,-0.499622,-0.773191,0.489391,False,False,False,False
s130,1301,-0.9934,0.8366,-0.598378,-0.773191,0.489391,False,False,False,False
s130,1302,-1.83,0.8366,-0.844702,-0.773191,0.489391,False,True,False,False
s130,1303,-0.7569,1.0731,-0.827142,-0.773191,0.489391,False,False,False,False
s130,1304,0.1419,0.8988,-0.633333,-0.773191,0.489391,False,False,False,False
s130,1305,-0.7569,0.8988,-0.658047,-0.773191,0.489391,False,False,False,False
s130,1306,-0.7569,0,-0.677817,-0.773191,0.489391,False,False,False,False
s130,1307,-0.5204,0.2365,-0.646334,-0.773191,0.489391,False,False,False,False
s130,1308,0.2365,0.7569,-0.469767,-0.773191,0.489391,False,False,False,False
s130,1309,-0.7569,0.9934,-0.527194,-0.773191,0.489391,False,False,False,False
s130,1310,0.2365,0.9934,-0.374455,-0.773191,0.489391,False,False,False,False
s130,1311,-0.5204,0.7569,-0.403644,-0.773191,0.489391,False,False,False,False
s130,1312,0.2365,0.7569,-0.275615,-0.773191,0.489391,False,False,False,False
s130,1313,0.2365,0,-0.173192,-0.773191,0.489391,False,False,False,False
s130,1314,0.2365,0,-0.0912537,-0.773191,0.489391,False,False,False,False
s130,1315,-0.8042,1.0407,-0.233843,-0.773191,0.489391,False,False,False,False
s130,1316,-0.8042,0,-0.347914,-0.773191,0.489391,False,False,False,False
s130,1317,0.1419,0.9461,-0.249951,-0.773191,0.489391,False,False,False,False
s130,1318,-0.8042,0.9461,-0.360801,-0.773191,0.489391,False,False,False,False
s130,1319,-0.5204,0.2838,-0.392721,-0.773191,0.489391,False,False,False,False
s130,1320,0.1419,0.6623,-0.285797,-0.773191,0.489391,False,False,False,False
s130,1321,0.1419,0,-0.200257,-0.773191,0.489391,False,False,False,False
s130,1322,-0.8042,0.9461,-0.321046,-0.773191,0.489391,False,False,False,False
s130,1323,-0.8042,0,-0.417677,-0.773191,0.489391,False,False,False,False
s130,1324,-0.5204,0.2838,-0.438221,-0.773191,0.489391,False,False,False,False
s130,1325,1.419,1.9394,-0.0667771,-0.773191,0.489391,False,False,False,False
s130,1326,-0.7569,2.1759,-0.204802,-0.773191,0.489391,False,False,False,False
s130,1327,2.458,3.2149,0.327759,-0.773191,0.489391,True,True,False,False
s130,1328,1.419,1.039,0.546007,-0.773191,0.489391,False,True,False,False
s130,1329,0,1.419,0.436806,-0.773191,0.489391,False,False,False,False
s130,1330,-0.8042,0.8042,0.188604,-0.773191,0.489391,False,False,False,False
s130,1331,-1.277,0.4728,-0.104516,-0.773191,0.489391,False,False,False,False
s130,1332,-1.277,0,-0.339013,-0.773191,0.489391,False,False,False,False
s130,1333,-1.277,0,-0.526611,-0.773191,0.489391,False,False,True,False
s130,1334,-1.277,0,-0.676688,-0.773191,0.489391,False,False,True,False
s130,1335,-0.615,0.662,-0.664351,-0.773191,0.489391,False,False,False,False
s130,1336,1.655,2.27,-0.200481,-0.773191,0.489391,False,False,False,False
s130,1337,-0.615,2.27,-0.283384,-0.773191,0.489391,False,False,False,False
s130,1338,-1.277,0.662,-0.482108,-0.773191,0.489391,False,False,False,False
s130,1339,-0.615,0.662,-0.508686,-0.773191,0.489391,False,False,False,False
s130,1340,-0.615,0,-0.529949,-0.773191,0.489391,False,False,False,False
s130,1341,-0.615,0,-0.546959,-0.773191,0.489391,False,False,False,False
s130,1342,-0.7569,0.1419,-0.588947,-0.773191,0.489391,False,False,False,False
s130,1343,-1.83,1.0731,-0.837158,-0.773191,0.489391,False,False,False,False
s130,1344,1.655,3.485,-0.338726,-0.773191,0.489391,False,False,False,False
s130,1345,-0.615,2.27,-0.393981,-0.773191,0.489391,False,False,False,False
s130,1346,-0.615,0,-0.438185,-0.773191,0.489391,False,False,False,False
s130,1347,-0.615,0,-0.473548,-0.773191,0.489391,False,False,False,False
s130,1348,-0.615,0,-0.501838,-0.773191,0.489391,False,False,False,False
s130,1349,0,0.615,-0.401471,-0.773191,0.489391,False,False,False,False
s130,1350,0,0,-0.321176,-0.773191,0.489391,False,False,False,False
s130,1351,1.655,1.655,0.0740588,-0.773191,0.489391,False,False,False,False
s130,1352,0,1.655,0.059247,-0.773191,0.489391,False,False,False,False
s130,1353,1.655,1.655,0.378398,-0.773191,0.489391,False,True,False,False
s130,1354,-1.229,2.884,0.0569181,-0.773191,0.489391,False,False,False,False
s130,1355,0.0473,1.2763,0.0549945,-0.773191,0.489391,False,False,False,False
s130,1356,1.655,1.6077,0.374996,-0.773191,0.489391,False,False,False,False
s130,1357,-1.371,3.026,0.0257965,-0.773191,0.489391,False,False,False,False
s130,1358,0.0473,1.4183,0.0300972,-0.773191,0.489391,False,False,False,False
s130,1359,0,0.0473,0.0240777,-0.773191,0.489391,False,False,False,False
s130,1360,0,0,0.0192622,-0.773191,0.489391,False,False,False,False
s130,1361,0.0473,0.0473,0.0248698,-0.773191,0.489391,False,False,False,False
s130,1362,0.0473,0,0.0293558,-0.773191,0.489391,False,False,False,False
s130,1363,0.2838,0.2365,0.0802446,-0.773191,0.489391,False,False,False,False
s130,1364,1.419,1.1352,0.347996,-0.773191,0.489391,False,False,False,False
s130,1365,-0.615,2.034,0.155397,-0.773191,0.489391,False,False,False,False
s130,1366,0,0.615,0.124317,-0.773191,0.489391,False,False,False,False
s130,1367,0,0,0.0994538,-0.773191,0.489391,False,False,False,False
s130,1368,0,0,0.079563,-0.773191,0.489391,False,False,False,False
s130,1369,0,0,0.0636504,-0.773191,0.489391,False,False,False,False
s130,1370,0,0,0.0509203,-0.773191,0.489391,False,False,False,False
s130,1371,-0.8042,0.8042,-0.120104,-0.773191,0.489391,False,False,False,False
s130,1372,-0.8042,0,-0.256923,-0.773191,0.489391,False,False,False,False
s130,1373,-0.8042,0,-0.366378,-0.773191,0.489391,False,False,False,False
s130,1374,0,0.8042,-0.293103,-0.773191,0.489391,False,False,False,False
s130,1375,-0.8042,0.8042,-0.395322,-0.773191,0.489391,False,False,True,False
s130,1376,-0.8042,0,-0.477098,-0.773191,0.489391,False,False,True,False
s130,1377,-0.8988,0.0946,-0.561438,-0.773191,0.489391,False,False,True,False
s130,1378,-0.8988,0,-0.628911,-0.773191,0.489391,False,False,True,False
s130,1379,-0.8988,0,-0.682888,-0.773191,0.489391,False,False,True,False
s130,1380,-0.8042,0.0946,-0.707151,-0.773191,0.489391,False,False,True,False
s130,1381,-0.8988,0.0946,-0.745481,-0.773191,0.489391,False,False,True,False
s130,1382,-0.8042,0.0946,-0.757224,-0.773191,0.489391,False,False,True,True
s130,1383,-0.8988,0.0946,-0.78554,-0.773191,0.489391,False,False,True,True
s130,1384,-0.8042,0.0946,-0.789272,-0.773191,0.489391,False,False,True,True
s130,1385,-0.8988,0.0946,-0.811177,-0.773191,0.489391,False,False,True,True
s130,1386,-0.8042,0.0946,-0.809782,-0.773191,0.489391,False,False,True,True
s130,1387,0.6623,1.4665,-0.515365,-0.773191,0.489391,False,False,False,False
s130,1388,0.6623,0,-0.279832,-0.773191,0.489391,False,False,False,False
s130,1389,0.5204,0.1419,-0.119786,-0.773191,0.489391,False,False,False,False
s130,1390,0.6623,0.1419,0.0366313,-0.773191,0.489391,False,False,True,False
s130,1391,0.5204,0.1419,0.133385,-0.773191,0.489391,False,False,True,False
s130,1392,0.5204,0,0.210788,-0.773191,0.489391,False,False,True,False
s130,1393,0.6623,0.1419,0.30109,-0.773191,0.489391,False,False,True,False
s130,1394,0.6623,0,0.373332,-0.773191,0.489391,False,False,True,True
s130,1395,0.5204,0.1419,0.402746,-0.773191,0.489391,False,False,True,True
s130,1396,0.3784,0.142,0.397877,-0.773191,0.489391,False,False,False,True
s130,1397,0.6623,0.2839,0.450761,-0.773191,0.489391,False,False,True,True
s130,1398,0.5204,0.1419,0.464689,-0.773191,0.489391,False,False,True,True
s130,1399,0.5204,0,0.475831,-0.773191,0.489391,False,False,True,True
s130,1400,0.2838,0.2366,0.437425,-0.773191,0.489391,False,False,False,True
s130,1401,0.5204,0.2366,0.45402,-0.773191,0.489391,False,False,True,True
s130,1402,0.5204,0,0.467296,-0.773191,0.489391,False,False,True,True
s130,1403,0.3784,0.142,0.449517,-0.773191,0.489391,False,False,False,True
s130,1404,-0.3311,0.7095,0.293393,-0.773191,0.489391,False,False,False,False
s130,1405,0.3784,0.7095,0.310395,-0.773191,0.489391,False,False,False,False
s130,1406,-0.3311,0.7095,0.182096,-0.773191,0.489391,False,False,False,False
s130,1407,0.3784,0.7095,0.221357,-0.773191,0.489391,False,False,False,False
s130,1408,0.3784,0,0.252765,-0.773191,0.489391,False,False,False,False
s130,1409,-1.466,1.8444,-0.0909877,-0.773191,0.489391,False,False,False,False
s130,1410,0.3784,1.8444,0.0028898,-0.773191,0.489391,False,False,False,False
s130,1411,0.9461,0.5677,0.191532,-0.773191,0.489391,False,False,False,False
s130,1412,-0.9461,1.8922,-0.0359945,-0.773191,0.489391,False,False,False,False
s130,1413,-0.9461,0,-0.218016,-0.773191,0.489391,False,False,False,False
s130,1414,0,0.9461,-0.174412,-0.773191,0.489391,False,False,False,False
s130,1415,-0.9461,0.9461,-0.32875,-0.773191,0.489391,False,False,False,False
s130,1416,-0.3311,0.615,-0.32922,-0.773191,0.489391,False,False,False,False
s130,1417,-0.9461,0.615,-0.452596,-0.773191,0.489391,False,False,False,False
s130,1418,-0.3311,0.615,-0.428297,-0.773191,0.489391,False,False,False,False
s130,1419,-0.9461,0.615,-0.531857,-0.773191,0.489391,False,False,False,False
s130,1420,0,0.9461,-0.425486,-0.773191,0.489391,False,False,False,False
s130,1421,0,0,-0.340389,-0.773191,0.489391,False,False,False,False
s130,1422,-0.9461,0.9461,-0.461531,-0.773191,0.489391,False,False,False,False
s130,1423,0,0.9461,-0.369225,-0.773191,0.489391,False,False,False,False
s130,1424,0,0,-0.29538,-0.773191,0.489391,False,False,False,False
s130,1425,0,0,-0.236304,-0.773191,0.489391,False,False,False,False
s130,1426,0,0,-0.189043,-0.773191,0.489391,False,False,False,False
s130,1427,0,0,-0.151234,-0.773191,0.489391,False,False,False,False
s130,1428,-0.9461,0.9461,-0.310208,-0.773191,0.489391,False,False,False,False
s130,1429,0.3784,1.3245,-0.172486,-0.773191,0.489391,False,False,False,False
s130,1430,0,0.3784,-0.137989,-0.773191,0.489391,False,False,False,False
s130,1431,0,0,-0.110391,-0.773191,0.489391,False,False,False,False
s130,1432,0.2365,0.2365,-0.0410129,-0.773191,0.489391,False,False,False,False
s130,1433,-1.797,2.0335,-0.39221,-0.773191,0.489391,False,False,False,False
s130,1434,0,1.797,-0.313768,-0.773191,0.489391,False,False,False,False
s130,1435,-0.3311,0.3311,-0.317235,-0.773191,0.489391,False,False,False,False
s130,1436,-0.9461,0.615,-0.443008,-0.773191,0.489391,False,False,False,False
s130,1437,0,0.9461,-0.354406,-0.773191,0.489391,False,False,False,False
s130,1438,0.3784,0.3784,-0.207845,-0.773191,0.489391,False,False,False,False
s130,1439,0,0.3784,-0.166276,-0.773191,0.489391,False,False,False,False
s130,1440,0,0,-0.133021,-0.773191,0.489391,False,False,False,False
s130,1441,0,0,-0.106417,-0.773191,0.489391,False,False,False,False
s130,1442,0,0,-0.0851333,-0.773191,0.489391,False,False,False,False
s130,1443,-0.3311,0.3311,-0.134327,-0.773191,0.489391,False,False,False,False
s130,1444,0,0.3311,-0.107461,-0.773191,0.489391,False,False,False,False
s130,1445,-0.4258,0.4258,-0.171129,-0.773191,0.489391,False,False,False,False
s130,1446,-0.4258,0,-0.222063,-0.773191,0.489391,False,False,False,False
s130,1447,-0.4258,0,-0.262811,-0.773191,0.489391,False,False,False,False
s130,1448,-0.4258,0,-0.295408,-0.773191,0.489391,False,False,False,False
s130,1449,-0.4258,0,-0.321487,-0.773191,0.489391,False,False,False,False
s130,1450,-0.4258,0,-0.342349,-0.773191,0.489391,False,False,False,False
s130,1451,0,0.4258,-0.27388,-0.773191,0.489391,False,False,False,False
s130,1452,-0.0473,0.0473,-0.228564,-0.773191,0.489391,False,False,False,False
s130,1453,-0.8515,0.8042,-0.353151,-0.773191,0.489391,False,False,False,False
s130,1454,-0.0473,0.8042,-0.291981,-0.773191,0.489391,False,False,False,False
s130,1455,-0.0473,0,-0.243045,-0.773191,0.489391,False,False,False,False
s130,1456,-0.0946,0.0473,-0.213356,-0.773191,0.489391,False,False,False,False
s130,1457,-0.0473,0.0473,-0.180145,-0.773191,0.489391,False,False,False,False
s130,1458,-0.0946,0.0473,-0.163036,-0.773191,0.489391,False,False,False,False
s130,1459,-0.7096,0.615,-0.272348,-0.773191,0.489391,False,False,False,False
